"100";"1";"29";"0.5";"1";"2015-01-21 18:39:18"
"101";"6";"34";"0.8";"1";"2015-01-21 18:39:19"
"102";"3";"26";"1";"1";"2015-01-21 18:39:21"
"103";"5";"46";"0.5";"1";"2015-01-21 18:39:26"
"104";"6";"21";"0.8";"1";"2015-01-21 18:39:27"
"105";"2";"39";"0.5";"1";"2015-01-21 18:39:29"
"106";"8";"34";"0.7";"1";"2015-01-21 18:39:33"
"107";"8";"45";"0.8";"1";"2015-01-21 18:39:37"
"108";"8";"44";"0.3";"1";"2015-01-21 18:39:37"
"109";"3";"36";"0.7";"1";"2015-01-21 18:39:39"
"110";"5";"47";"0.5";"1";"2015-01-21 18:39:39"
"111";"4";"46";"0.7";"1";"2015-01-21 18:39:39"
"112";"2";"47";"0.5";"1";"2015-01-21 18:39:42"
"113";"8";"21";"0.8";"1";"2015-01-21 18:39:43"
"114";"7";"39";"0.7";"1";"2015-01-21 18:39:46"
"115";"4";"37";"0.2";"1";"2015-01-21 18:39:46"
"116";"6";"36";"0.6";"1";"2015-01-21 18:39:50"
"117";"6";"47";"0.5";"1";"2015-01-21 18:39:52"
"118";"7";"31";"0.7";"1";"2015-01-21 18:39:54"
"119";"2";"50";"0";"1";"2015-01-21 18:39:55"
"120";"6";"20";"0.8";"1";"2015-01-21 18:40:00"
"121";"8";"47";"0.2";"1";"2015-01-21 18:40:01"
"122";"8";"54";"0.8";"1";"2015-01-21 18:40:02"
"123";"2";"51";"0";"1";"2015-01-21 18:40:02"
"124";"4";"39";"0.5";"1";"2015-01-21 18:40:02"
"125";"6";"50";"0.7";"1";"2015-01-21 18:40:06"
"126";"3";"47";"0.5";"1";"2015-01-21 18:40:06"
"127";"5";"51";"0";"1";"2015-01-21 18:40:09"
"128";"8";"58";"0.4";"1";"2015-01-21 18:40:14"
"129";"7";"54";"0.8";"1";"2015-01-21 18:40:20"
"130";"7";"50";"1";"1";"2015-01-21 18:40:21"
"131";"1";"36";"0.5";"0";"2015-01-21 18:40:25"
"132";"7";"55";"0.7";"1";"2015-01-21 18:40:27"
"133";"1";"36";"0.5";"1";"2015-01-21 18:40:28"
"134";"4";"50";"0";"1";"2015-01-21 18:40:29"
"135";"7";"47";"0.8";"1";"2015-01-21 18:40:31"
"136";"6";"39";"0.7";"1";"2015-01-21 18:40:31"
"137";"2";"36";"0.5";"1";"2015-01-21 18:40:31"
"138";"8";"36";"0.5";"1";"2015-01-21 18:40:41"
"139";"6";"55";"0.8";"1";"2015-01-21 18:40:41"
"140";"3";"37";"0.1";"1";"2015-01-21 18:40:42"
"141";"5";"37";"0.2";"1";"2015-01-21 18:40:45"
"142";"8";"50";"1";"1";"2015-01-21 18:40:46"
"143";"6";"58";"0.7";"1";"2015-01-21 18:40:47"
"144";"5";"36";"0.5";"1";"2015-01-21 18:40:48"
"145";"7";"56";"0.4";"1";"2015-01-21 18:40:49"
"146";"7";"37";"0.7";"1";"2015-01-21 18:40:50"
"147";"10";"47";"1";"1";"2015-01-21 18:40:51"
"148";"8";"60";"0.8";"1";"2015-01-21 18:40:51"
"149";"6";"28";"0.6";"1";"2015-01-21 18:40:52"
"150";"8";"37";"0.8";"1";"2015-01-21 18:40:55"
"151";"10";"50";"1";"1";"2015-01-21 18:40:57"
"152";"5";"58";"0";"1";"2015-01-21 18:40:58"
"153";"2";"60";"0";"1";"2015-01-21 18:41:00"
"154";"1";"37";"0";"1";"2015-01-21 18:41:01"
"155";"7";"58";"0.7";"1";"2015-01-21 18:41:03"
"156";"1";"50";"0";"1";"2015-01-21 18:41:04"
"157";"4";"47";"0";"1";"2015-01-21 18:41:04"
"158";"7";"28";"0.7";"1";"2015-01-21 18:41:05"
"159";"3";"60";"0";"1";"2015-01-21 18:41:07"
"160";"3";"58";"0";"1";"2015-01-21 18:41:08"
"161";"1";"58";"0";"1";"2015-01-21 18:41:12"
"162";"1";"47";"0";"1";"2015-01-21 18:41:14"
"163";"5";"50";"0";"1";"2015-01-21 18:41:19"
"164";"6";"49";"0.2";"1";"2015-01-21 18:41:19"
"165";"8";"56";"0.1";"1";"2015-01-21 18:41:24"
"166";"3";"50";"0";"1";"2015-01-21 18:41:30"
"167";"8";"49";"0.3";"1";"2015-01-21 18:41:31"
"168";"11";"50";"1";"1";"2015-01-21 18:41:42"
"169";"8";"26";"0.3";"1";"2015-01-21 18:41:43"
"170";"2";"27";"0";"1";"2015-01-21 18:41:57"
"171";"4";"27";"0";"1";"2015-01-21 18:42:02"
"172";"12";"50";"1";"1";"2015-01-21 18:42:14"
"173";"5";"27";"0";"1";"2015-01-21 18:42:17"
"174";"1";"27";"0";"1";"2015-01-21 18:42:22"
"175";"11";"67";"0.3";"1";"2015-01-21 18:43:25"
"176";"5";"67";"1";"1";"2015-01-21 18:43:37"
"177";"7";"65";"0.6";"1";"2015-01-21 18:43:38"
"178";"11";"65";"0.7";"1";"2015-01-21 18:43:52"
"179";"7";"67";"0.8";"1";"2015-01-21 18:43:53"
"180";"4";"67";"0";"1";"2015-01-21 18:44:01"
"181";"13";"67";"0.4";"1";"2015-01-21 18:44:21"
"182";"4";"25";"0.5";"1";"2015-01-21 18:46:30"
"183";"3";"25";"0.5";"1";"2015-01-21 18:46:41"
"184";"5";"25";"0.5";"1";"2015-01-21 18:46:47"
"185";"8";"17";"0.5";"1";"2015-01-21 18:46:48"
"186";"16";"41";"1";"1";"2015-01-21 18:48:29"
"187";"13";"41";"0";"1";"2015-01-21 18:48:34"
"188";"2";"41";"1";"1";"2015-01-21 18:48:39"
"189";"11";"41";"0.3";"1";"2015-01-21 18:48:46"
"190";"14";"41";"0.5";"1";"2015-01-21 18:48:52"
"191";"6";"41";"1";"1";"2015-01-21 18:48:59"
"192";"3";"41";"0.5";"1";"2015-01-21 18:49:09"
"193";"10";"41";"1";"1";"2015-01-21 18:49:22"
"194";"5";"41";"1";"1";"2015-01-21 18:52:13"
"195";"15";"41";"1";"1";"2015-01-21 18:52:22"
"196";"8";"41";"0";"1";"2015-01-21 18:52:31"
"197";"8";"18";"0.8";"1";"2015-01-21 18:53:14"
"198";"12";"18";"0.8";"1";"2015-01-21 18:53:28"
"199";"14";"18";"1";"1";"2015-01-21 18:53:44"
"200";"10";"18";"0.6";"1";"2015-01-21 18:53:52"
"201";"17";"18";"1";"1";"2015-01-21 18:54:13"
"202";"15";"25";"0.9";"1";"2015-01-21 18:54:50"
"203";"18";"47";"0.8";"1";"2015-01-28 17:11:07"
"204";"15";"47";"0.3";"1";"2015-01-28 17:11:19"
"205";"11";"47";"0.7";"1";"2015-01-28 17:11:29"
"206";"12";"47";"0.9";"1";"2015-01-28 17:11:40"
"207";"17";"47";"0.6";"1";"2015-01-28 17:11:49"
"208";"14";"47";"0.8";"1";"2015-01-28 17:12:01"
"209";"13";"47";"1";"1";"2015-01-28 17:12:13"
"210";"16";"47";"0.8";"1";"2015-01-28 17:12:20"
"211";"18";"70";"0.7";"1";"2015-01-28 17:19:54"
"212";"6";"70";"0.6";"1";"2015-01-28 17:20:06"
"213";"10";"36";"0.5";"1";"2015-01-28 19:48:51"
"214";"18";"36";"0.7";"1";"2015-01-28 19:49:09"
"215";"11";"36";"0.4";"1";"2015-01-28 19:49:16"
"216";"14";"36";"0.6";"1";"2015-01-28 19:49:25"
"217";"4";"36";"0";"1";"2015-01-28 19:49:31"
"218";"7";"59";"1";"1";"2015-01-28 20:47:56"
"219";"10";"29";"0.5";"1";"2015-01-28 20:47:56"
"220";"11";"29";"0.6";"1";"2015-01-28 20:48:09"
"221";"12";"29";"0.8";"1";"2015-01-28 20:48:36"
"222";"15";"29";"0.7";"1";"2015-01-28 20:49:17"
"223";"16";"29";"0.4";"1";"2015-01-28 20:49:24"
"224";"14";"29";"0.9";"1";"2015-01-28 20:49:32"
"225";"18";"29";"1";"1";"2015-01-28 20:49:37"
"226";"19";"56";"0.8";"0";"2015-01-28 21:13:08"
"227";"19";"56";"0.8";"1";"2015-01-28 21:13:11"
"228";"1";"56";"0.5";"1";"2015-01-28 21:13:23"
"229";"4";"56";"0.5";"1";"2015-01-28 21:13:32"
"230";"16";"56";"0.4";"1";"2015-01-28 21:13:43"
"231";"6";"56";"0.7";"1";"2015-01-28 21:13:56"
"232";"16";"51";"0";"1";"2015-01-28 22:57:00"
"233";"4";"51";"0";"1";"2015-01-28 22:57:15"
"234";"14";"51";"1";"1";"2015-01-28 22:57:39"
"235";"1";"51";"0";"1";"2015-01-28 22:57:46"
"236";"12";"51";"0.9";"1";"2015-01-28 22:58:07"
"237";"18";"51";"0";"1";"2015-01-28 22:58:30"
"238";"18";"27";"0.7";"1";"2015-01-29 09:45:11"
"239";"14";"27";"0.7";"1";"2015-01-29 09:45:26"
"240";"16";"27";"0.2";"1";"2015-01-29 09:45:35"
"241";"6";"27";"0.6";"1";"2015-01-29 09:45:47"
"242";"8";"27";"0.3";"1";"2015-01-29 09:45:56"
"243";"12";"27";"0.5";"1";"2015-01-29 09:46:08"
"244";"7";"27";"0.5";"1";"2015-01-29 09:46:16"
"245";"19";"27";"0.7";"1";"2015-01-29 09:46:24"
"246";"17";"27";"0.7";"1";"2015-01-29 09:46:35"
"247";"20";"27";"0.1";"1";"2015-01-29 09:48:22"
"248";"11";"27";"0.3";"1";"2015-01-29 09:48:43"
"249";"10";"27";"1";"1";"2015-01-29 09:48:52"
"250";"3";"27";"0.5";"1";"2015-01-29 09:49:01"
"251";"19";"19";"0.5";"1";"2015-01-29 10:04:45"
"252";"19";"71";"0.5";"1";"2015-01-30 11:42:09"
"253";"6";"71";"0.5";"1";"2015-01-30 11:42:15"
"254";"1";"71";"0.5";"0";"2015-01-30 11:45:00"
"255";"1";"71";"0.5";"1";"2015-01-30 11:45:03"
"256";"4";"71";"0.5";"1";"2015-01-30 11:45:20"
"257";"10";"71";"0.5";"1";"2015-01-30 11:45:24"
"258";"7";"71";"0.5";"1";"2015-01-30 11:45:29"
"259";"19";"17";"1";"0";"2015-01-30 15:23:24"
"260";"19";"17";"0.5";"1";"2015-01-30 15:23:26"
"261";"12";"17";"0.3";"1";"2015-01-30 15:23:37"
"262";"1";"17";"1";"1";"2015-01-30 15:23:46"
"263";"16";"17";"0.2";"1";"2015-01-30 15:23:55"
"264";"21";"17";"0.7";"1";"2015-01-30 15:24:20"
"265";"20";"17";"0.8";"1";"2015-01-30 15:24:28"
"266";"17";"17";"0.6";"1";"2015-01-30 15:24:40"
"267";"3";"17";"1";"1";"2015-01-30 15:25:19"
"268";"13";"17";"0.6";"1";"2015-01-30 15:27:41"
"269";"10";"17";"0.7";"1";"2015-01-30 15:27:53"
"270";"10";"31";"1";"1";"2015-01-30 21:19:37"
"271";"3";"31";"0.5";"1";"2015-01-30 21:19:46"
"272";"17";"31";"1";"1";"2015-01-30 21:19:54"
"273";"19";"31";"0.9";"1";"2015-01-30 21:20:03"
"274";"16";"31";"0.3";"1";"2015-01-30 21:21:00"
"275";"21";"31";"0.7";"1";"2015-01-30 21:21:16"
"276";"20";"31";"0";"1";"2015-01-30 21:21:27"
"277";"18";"31";"0.8";"1";"2015-01-30 21:21:40"
"278";"22";"31";"1";"1";"2015-01-30 21:21:46"
"279";"14";"31";"0.8";"1";"2015-01-30 21:21:52"
"280";"19";"72";"0.7";"1";"2015-01-31 01:47:10"
"281";"22";"72";"1";"1";"2015-01-31 01:47:29"
"282";"8";"19";"0.4";"1";"2015-02-01 08:29:12"
"283";"1";"19";"0.6";"1";"2015-02-01 08:29:15"
"284";"13";"19";"0.4";"1";"2015-02-01 08:29:20"
"285";"10";"19";"0.6";"1";"2015-02-01 08:29:25"
"286";"22";"46";"0.6";"0";"2015-02-01 11:55:02"
"287";"22";"46";"0.6";"1";"2015-02-01 11:55:07"
"288";"19";"46";"0.6";"1";"2015-02-01 11:55:24"
"289";"6";"46";"0.6";"1";"2015-02-01 11:55:33"
"290";"13";"46";"0.4";"1";"2015-02-01 11:55:45"
"291";"16";"46";"0.7";"1";"2015-02-01 11:55:52"
"292";"7";"46";"0.8";"1";"2015-02-01 11:56:10"
"293";"1";"46";"0.5";"1";"2015-02-01 11:56:14"
"294";"10";"46";"1";"1";"2015-02-01 11:56:18"
"295";"12";"46";"0.7";"1";"2015-02-01 11:56:25"
"296";"2";"46";"0.5";"1";"2015-02-01 11:56:30"
"297";"18";"46";"0.6";"1";"2015-02-01 11:56:35"
"298";"20";"46";"0.7";"0";"2015-02-01 11:56:40"
"299";"20";"46";"0.5";"1";"2015-02-01 11:56:43"
"300";"23";"46";"0.7";"1";"2015-02-01 11:56:46"
"301";"3";"46";"0.5";"1";"2015-02-01 11:56:48"
"302";"17";"46";"0.8";"1";"2015-02-01 11:56:57"
"303";"14";"46";"0.7";"1";"2015-02-01 11:57:02"
"304";"21";"46";"1";"1";"2015-02-01 11:57:14"
"305";"12";"31";"0.7";"1";"2015-02-01 12:23:24"
"306";"23";"31";"0.8";"1";"2015-02-01 12:23:33"
"307";"17";"33";"0.7";"1";"2015-02-01 17:06:45"
"308";"14";"33";"0.8";"1";"2015-02-01 17:06:57"
"309";"6";"33";"0.7";"1";"2015-02-01 17:08:41"
"310";"22";"33";"0.2";"1";"2015-02-01 17:10:36"
"311";"10";"33";"0.7";"1";"2015-02-01 17:10:53"
"312";"23";"16";"0.6";"1";"2015-02-01 20:09:35"
"313";"16";"16";"0.1";"1";"2015-02-01 20:09:41"
"314";"18";"16";"0.7";"1";"2015-02-01 20:09:49"
"315";"21";"16";"0.3";"1";"2015-02-01 20:10:08"
"316";"12";"16";"0.5";"1";"2015-02-01 20:10:21"
"317";"23";"55";"0.5";"1";"2015-02-01 21:51:08"
"318";"18";"55";"0.5";"1";"2015-02-01 21:51:20"
"319";"8";"55";"0.7";"1";"2015-02-01 21:51:28"
"320";"14";"73";"0.8";"1";"2015-02-01 22:05:11"
"321";"20";"73";"0.8";"1";"2015-02-01 22:05:25"
"322";"6";"73";"0.9";"1";"2015-02-01 22:06:37"
"323";"1";"73";"0.5";"1";"2015-02-01 22:06:46"
"324";"10";"73";"0.9";"1";"2015-02-01 22:06:51"
"325";"16";"73";"0.9";"1";"2015-02-01 22:06:57"
"326";"2";"73";"0.5";"1";"2015-02-01 22:07:00"
"327";"19";"73";"0.7";"0";"2015-02-01 22:07:04"
"328";"19";"73";"0.9";"1";"2015-02-01 22:07:09"
"329";"22";"73";"0.4";"1";"2015-02-01 22:07:13"
"330";"5";"73";"0.5";"1";"2015-02-01 22:07:16"
"331";"4";"73";"0.5";"1";"2015-02-01 22:07:21"
"332";"13";"73";"0.9";"1";"2015-02-01 22:07:25"
"333";"8";"73";"0.6";"1";"2015-02-01 22:07:32"
"334";"3";"73";"0.7";"1";"2015-02-01 22:07:36"
"335";"21";"73";"0.4";"1";"2015-02-01 22:07:45"
"336";"25";"43";"0.8";"1";"2015-02-01 22:55:54"
"337";"17";"43";"0.8";"1";"2015-02-01 22:56:10"
"338";"1";"43";"0.5";"1";"2015-02-01 23:07:03"
"339";"6";"43";"0.9";"1";"2015-02-01 23:07:14"
"340";"4";"43";"0.5";"1";"2015-02-01 23:07:19"
"341";"2";"43";"0.5";"1";"2015-02-01 23:07:26"
"342";"10";"43";"1";"1";"2015-02-01 23:07:37"
"343";"13";"13";"0.7";"1";"2015-02-02 01:19:02"
"344";"19";"13";"1";"1";"2015-02-02 01:19:08"
"345";"22";"13";"1";"1";"2015-02-02 01:19:15"
"346";"4";"13";"0.5";"1";"2015-02-02 01:19:18"
"347";"25";"13";"0.6";"1";"2015-02-02 01:19:24"
"348";"12";"13";"0.5";"1";"2015-02-02 01:19:29"
"349";"16";"13";"0.5";"1";"2015-02-02 01:19:32"
"350";"5";"13";"0.5";"1";"2015-02-02 01:19:34"
"351";"23";"13";"0.3";"1";"2015-02-02 01:19:42"
"352";"6";"35";"0.6";"1";"2015-02-02 13:22:03"
"353";"20";"35";"0.8";"1";"2015-02-02 13:22:13"
"354";"1";"35";"0.5";"1";"2015-02-02 13:22:15"
"355";"17";"35";"0.8";"1";"2015-02-02 13:22:22"
"356";"12";"14";"0.9";"1";"2015-02-02 16:12:16"
"357";"21";"14";"0.7";"1";"2015-02-02 16:12:49"
"358";"1";"14";"0.5";"1";"2015-02-02 16:12:52"
"359";"6";"14";"0.8";"1";"2015-02-02 16:12:56"
"360";"18";"14";"0.7";"1";"2015-02-02 16:13:01"
"361";"16";"14";"0.4";"1";"2015-02-02 16:13:08"
"362";"2";"14";"0.5";"1";"2015-02-02 16:13:10"
"363";"26";"14";"0.7";"0";"2015-02-02 16:13:20"
"364";"26";"14";"0.5";"1";"2015-02-02 16:13:21"
"365";"10";"14";"1";"1";"2015-02-02 16:13:41"
"366";"5";"14";"0.5";"1";"2015-02-02 16:13:43"
"367";"25";"14";"0.5";"1";"2015-02-02 16:13:46"
"368";"13";"14";"0.5";"1";"2015-02-02 16:13:49"
"369";"3";"14";"0.5";"1";"2015-02-02 16:13:50"
"370";"4";"14";"0.5";"1";"2015-02-02 16:13:52"
"371";"22";"14";"0.5";"1";"2015-02-02 16:13:54"
"372";"24";"14";"0.7";"1";"2015-02-02 16:14:02"
"373";"20";"14";"0.5";"1";"2015-02-02 16:14:04"
"374";"17";"14";"0.6";"1";"2015-02-02 16:14:10"
"375";"8";"14";"0.7";"1";"2015-02-02 16:14:14"
"376";"14";"14";"0.6";"1";"2015-02-02 16:14:21"
"377";"27";"61";"0.9";"1";"2015-02-02 20:09:19"
"378";"24";"61";"0.6";"1";"2015-02-02 20:09:50"
"379";"19";"61";"1";"1";"2015-02-02 20:10:50"
"380";"16";"61";"0.2";"1";"2015-02-02 20:11:02"
"381";"8";"61";"0.3";"1";"2015-02-02 20:11:10"
"382";"22";"61";"0.8";"1";"2015-02-02 20:11:24"
"383";"26";"61";"0.3";"1";"2015-02-02 20:11:40"
"384";"21";"74";"1";"1";"2015-02-02 20:30:30"
"385";"7";"74";"0.8";"1";"2015-02-02 20:31:00"
"386";"6";"75";"0.9";"1";"2015-02-02 21:12:30"
"387";"28";"75";"0.9";"1";"2015-02-02 21:12:46"
"388";"25";"75";"0.9";"1";"2015-02-02 21:13:03"
"389";"20";"75";"1";"1";"2015-02-02 21:13:11"
"390";"17";"75";"0.8";"1";"2015-02-02 21:13:25"
"391";"20";"57";"0.8";"1";"2015-02-03 11:44:59"
"392";"17";"57";"0.7";"1";"2015-02-03 11:45:08"
"393";"28";"57";"0.4";"1";"2015-02-03 11:45:16"
"394";"6";"57";"0.8";"1";"2015-02-03 11:45:23"
"395";"10";"57";"0.9";"1";"2015-02-03 11:45:27"
"396";"25";"66";"0.8";"1";"2015-02-03 11:52:54"
"397";"10";"66";"0.2";"1";"2015-02-03 11:53:06"
"398";"1";"66";"0.5";"1";"2015-02-03 11:53:41"
"399";"28";"66";"0.6";"1";"2015-02-03 11:53:46"
"400";"6";"66";"0.8";"1";"2015-02-03 11:53:52"
"401";"23";"66";"0.9";"1";"2015-02-03 11:54:01"
"402";"2";"66";"0.5";"1";"2015-02-03 11:54:06"
"403";"30";"66";"0.9";"1";"2015-02-03 11:54:25"
"404";"14";"66";"0.6";"1";"2015-02-03 11:54:31"
"405";"8";"66";"0.5";"1";"2015-02-03 11:54:37"
"406";"23";"58";"0.7";"1";"2015-02-03 12:12:13"
"407";"12";"58";"0.6";"1";"2015-02-03 12:12:18"
"408";"2";"58";"0.5";"1";"2015-02-03 12:12:20"
"409";"31";"58";"0.5";"1";"2015-02-03 12:12:24"
"410";"27";"28";"0.3";"1";"2015-02-03 13:33:46"
"411";"1";"28";"0.5";"1";"2015-02-03 13:33:49"
"412";"30";"28";"0.7";"1";"2015-02-03 13:33:59"
"413";"19";"28";"0.4";"1";"2015-02-03 13:34:05"
"414";"24";"28";"0.5";"1";"2015-02-03 13:48:37"
"415";"31";"28";"0.6";"1";"2015-02-03 13:48:43"
"416";"2";"28";"0.4";"1";"2015-02-03 13:48:52"
"417";"7";"10";"0.9";"1";"2015-02-03 14:08:10"
"418";"2";"10";"0.5";"1";"2015-02-03 14:08:16"
"419";"26";"10";"1";"1";"2015-02-03 14:09:14"
"420";"12";"10";"1";"1";"2015-02-03 14:09:21"
"421";"18";"10";"1";"1";"2015-02-03 14:09:28"
"422";"6";"10";"1";"1";"2015-02-03 14:09:49"
"423";"32";"34";"0.8";"1";"2015-02-03 14:09:53"
"424";"22";"10";"0.3";"1";"2015-02-03 14:09:57"
"425";"12";"34";"0.6";"1";"2015-02-03 14:10:01"
"426";"3";"10";"0.5";"1";"2015-02-03 14:10:02"
"427";"31";"10";"1";"1";"2015-02-03 14:10:06"
"428";"21";"34";"0.6";"1";"2015-02-03 14:10:11"
"429";"2";"34";"0";"0";"2015-02-03 14:10:56"
"430";"2";"34";"0.5";"1";"2015-02-03 14:11:02"
"431";"29";"34";"0.2";"1";"2015-02-03 14:11:11"
"432";"26";"34";"0.4";"1";"2015-02-03 14:11:21"
"433";"33";"34";"0.6";"1";"2015-02-03 14:11:25"
"434";"23";"34";"0.5";"1";"2015-02-03 14:11:32"
"435";"23";"67";"1";"1";"2015-02-03 15:56:26"
"436";"1";"67";"1";"1";"2015-02-03 15:56:34"
"437";"10";"67";"1";"1";"2015-02-03 15:56:43"
"438";"31";"67";"0.2";"0";"2015-02-03 15:56:51"
"439";"31";"67";"0.2";"1";"2015-02-03 15:56:56"
"440";"17";"67";"0.6";"1";"2015-02-03 15:57:02"
