"41";"9";"1";"1";"0.3";"1";"2015-01-21 18:37:00"
"42";"9";"1";"5";"0.5";"1";"2015-01-21 18:37:00"
"43";"9";"1";"4";"0.6";"1";"2015-01-21 18:37:00"
"44";"9";"1";"3";"0.7";"1";"2015-01-21 18:37:00"
"45";"9";"1";"2";"0.6";"1";"2015-01-21 18:37:00"
"46";"10";"1";"1";"0.1";"0";"2015-01-21 18:37:13"
"47";"10";"1";"2";"0.8";"0";"2015-01-21 18:37:13"
"48";"10";"1";"3";"1";"0";"2015-01-21 18:37:13"
"49";"10";"1";"4";"0.5";"0";"2015-01-21 18:37:13"
"50";"10";"1";"5";"0.5";"0";"2015-01-21 18:37:13"
"51";"11";"1";"2";"0.7";"1";"2015-01-21 18:37:19"
"52";"11";"1";"5";"0.8";"1";"2015-01-21 18:37:19"
"53";"11";"1";"1";"0.5";"1";"2015-01-21 18:37:19"
"54";"11";"1";"4";"0.6";"1";"2015-01-21 18:37:19"
"55";"11";"1";"3";"0.8";"1";"2015-01-21 18:37:19"
"56";"12";"1";"4";"0.5";"0";"2015-01-21 18:37:19"
"57";"12";"1";"3";"0.7";"0";"2015-01-21 18:37:19"
"58";"12";"1";"5";"0.5";"0";"2015-01-21 18:37:19"
"59";"12";"1";"1";"0.2";"0";"2015-01-21 18:37:19"
"60";"12";"1";"2";"0.6";"0";"2015-01-21 18:37:20"
"61";"13";"1";"1";"0.3";"0";"2015-01-21 18:37:22"
"62";"13";"1";"4";"0.5";"0";"2015-01-21 18:37:22"
"63";"13";"1";"3";"0.8";"0";"2015-01-21 18:37:22"
"64";"13";"1";"2";"1";"0";"2015-01-21 18:37:22"
"65";"13";"1";"5";"0.5";"0";"2015-01-21 18:37:22"
"66";"14";"1";"1";"0.4";"0";"2015-01-21 18:37:30"
"67";"14";"1";"3";"0.9";"0";"2015-01-21 18:37:30"
"68";"14";"1";"4";"0.5";"0";"2015-01-21 18:37:30"
"69";"14";"1";"5";"0.5";"0";"2015-01-21 18:37:30"
"70";"14";"1";"2";"0.9";"0";"2015-01-21 18:37:30"
"71";"15";"1";"2";"0.8";"1";"2015-01-21 18:37:32"
"72";"15";"1";"4";"0.5";"1";"2015-01-21 18:37:32"
"73";"15";"1";"3";"0.7";"1";"2015-01-21 18:37:32"
"74";"15";"1";"1";"0.3";"1";"2015-01-21 18:37:32"
"75";"15";"1";"5";"0.5";"1";"2015-01-21 18:37:32"
"76";"16";"1";"1";"0.4";"0";"2015-01-21 18:37:32"
"77";"16";"1";"2";"0.6";"0";"2015-01-21 18:37:32"
"78";"16";"1";"4";"0.5";"0";"2015-01-21 18:37:32"
"79";"16";"1";"5";"0.5";"0";"2015-01-21 18:37:32"
"80";"16";"1";"3";"0.9";"0";"2015-01-21 18:37:32"
"81";"17";"1";"1";"0.5";"0";"2015-01-21 18:37:36"
"82";"17";"1";"4";"0.5";"0";"2015-01-21 18:37:36"
"83";"17";"1";"2";"0.6";"0";"2015-01-21 18:37:36"
"84";"17";"1";"3";"0.4";"0";"2015-01-21 18:37:36"
"85";"17";"1";"5";"0.7";"0";"2015-01-21 18:37:36"
"86";"18";"1";"1";"0.3";"0";"2015-01-21 18:37:37"
"87";"18";"1";"3";"0.8";"0";"2015-01-21 18:37:37"
"88";"18";"1";"2";"0.7";"0";"2015-01-21 18:37:37"
"89";"18";"1";"5";"0.5";"0";"2015-01-21 18:37:37"
"90";"18";"1";"4";"0.5";"0";"2015-01-21 18:37:37"
"91";"19";"1";"3";"0.6";"0";"2015-01-21 18:37:39"
"92";"19";"1";"2";"0.5";"0";"2015-01-21 18:37:39"
"93";"19";"1";"5";"0.6";"0";"2015-01-21 18:37:39"
"94";"19";"1";"1";"0.4";"0";"2015-01-21 18:37:39"
"95";"19";"1";"4";"0.5";"0";"2015-01-21 18:37:39"
"96";"20";"1";"3";"0.8";"1";"2015-01-21 18:37:40"
"97";"20";"1";"5";"0.5";"1";"2015-01-21 18:37:40"
"98";"20";"1";"1";"0.1";"1";"2015-01-21 18:37:40"
"99";"20";"1";"2";"0.9";"1";"2015-01-21 18:37:40"
"100";"20";"1";"4";"0.8";"1";"2015-01-21 18:37:40"
"101";"21";"1";"1";"0.5";"1";"2015-01-21 18:37:41"
"102";"21";"1";"4";"0.5";"1";"2015-01-21 18:37:41"
"103";"21";"1";"5";"0.5";"1";"2015-01-21 18:37:41"
"104";"21";"1";"2";"0.5";"1";"2015-01-21 18:37:41"
"105";"21";"1";"3";"0.7";"1";"2015-01-21 18:37:41"
"106";"22";"1";"1";"0.3";"0";"2015-01-21 18:37:41"
"107";"22";"1";"3";"0.7";"0";"2015-01-21 18:37:41"
"108";"22";"1";"5";"0.5";"0";"2015-01-21 18:37:41"
"109";"22";"1";"2";"0.4";"0";"2015-01-21 18:37:42"
"110";"22";"1";"4";"0.5";"0";"2015-01-21 18:37:42"
"111";"23";"1";"4";"0.6";"1";"2015-01-21 18:37:43"
"112";"23";"1";"3";"0.6";"1";"2015-01-21 18:37:43"
"113";"23";"1";"2";"0.6";"1";"2015-01-21 18:37:43"
"114";"23";"1";"5";"0.5";"1";"2015-01-21 18:37:43"
"115";"23";"1";"1";"0.6";"1";"2015-01-21 18:37:43"
"116";"24";"1";"1";"0.9";"1";"2015-01-21 18:37:45"
"117";"24";"1";"3";"0.4";"1";"2015-01-21 18:37:45"
"118";"24";"1";"2";"0.7";"1";"2015-01-21 18:37:45"
"119";"24";"1";"5";"0.5";"1";"2015-01-21 18:37:45"
"120";"24";"1";"4";"0.5";"1";"2015-01-21 18:37:45"
"121";"25";"1";"1";"0.4";"0";"2015-01-21 18:37:47"
"122";"25";"1";"3";"0.7";"0";"2015-01-21 18:37:47"
"123";"25";"1";"2";"0.6";"0";"2015-01-21 18:37:47"
"124";"25";"1";"4";"0.5";"0";"2015-01-21 18:37:47"
"125";"25";"1";"5";"0.5";"0";"2015-01-21 18:37:47"
"126";"26";"1";"1";"0.7";"0";"2015-01-21 18:37:54"
"127";"26";"1";"2";"0.8";"0";"2015-01-21 18:37:54"
"128";"26";"1";"3";"0.7";"0";"2015-01-21 18:37:54"
"129";"26";"1";"4";"0.5";"0";"2015-01-21 18:37:54"
"130";"26";"1";"5";"0.5";"0";"2015-01-21 18:37:54"
"131";"27";"1";"2";"0.2";"0";"2015-01-21 18:37:57"
"132";"27";"1";"4";"0.5";"0";"2015-01-21 18:37:57"
"133";"27";"1";"1";"0.3";"0";"2015-01-21 18:37:57"
"134";"27";"1";"3";"0.7";"0";"2015-01-21 18:37:57"
"135";"27";"1";"5";"0.5";"0";"2015-01-21 18:37:57"
"136";"28";"1";"1";"0.5";"0";"2015-01-21 18:38:00"
"137";"28";"1";"2";"0.5";"0";"2015-01-21 18:38:00"
"138";"28";"1";"5";"0.5";"0";"2015-01-21 18:38:00"
"139";"28";"1";"3";"0.7";"0";"2015-01-21 18:38:00"
"140";"28";"1";"4";"0.5";"0";"2015-01-21 18:38:00"
"141";"29";"1";"2";"1";"0";"2015-01-21 18:38:02"
"142";"29";"1";"1";"0.4";"0";"2015-01-21 18:38:02"
"143";"29";"1";"4";"0.5";"0";"2015-01-21 18:38:02"
"144";"29";"1";"5";"0.5";"0";"2015-01-21 18:38:02"
"145";"29";"1";"3";"1";"0";"2015-01-21 18:38:02"
"146";"30";"1";"1";"0.4";"0";"2015-01-21 18:38:06"
"147";"30";"1";"2";"0.3";"0";"2015-01-21 18:38:06"
"148";"30";"1";"3";"0.3";"0";"2015-01-21 18:38:06"
"149";"30";"1";"4";"0.5";"0";"2015-01-21 18:38:06"
"150";"30";"1";"5";"0.5";"0";"2015-01-21 18:38:06"
"151";"31";"1";"4";"0.5";"0";"2015-01-21 18:38:08"
"152";"31";"1";"3";"0.7";"0";"2015-01-21 18:38:08"
"153";"31";"1";"2";"0.9";"0";"2015-01-21 18:38:08"
"154";"31";"1";"1";"0.5";"0";"2015-01-21 18:38:08"
"155";"31";"1";"5";"0.5";"0";"2015-01-21 18:38:08"
"156";"32";"1";"5";"0.8";"1";"2015-01-21 18:38:09"
"157";"32";"1";"1";"0.6";"1";"2015-01-21 18:38:09"
"158";"32";"1";"4";"0.7";"1";"2015-01-21 18:38:09"
"159";"32";"1";"3";"0.7";"1";"2015-01-21 18:38:09"
"160";"32";"1";"2";"0.7";"1";"2015-01-21 18:38:09"
"161";"33";"1";"5";"0.5";"0";"2015-01-21 18:38:12"
"162";"33";"1";"4";"0.5";"0";"2015-01-21 18:38:12"
"163";"33";"1";"3";"0.8";"0";"2015-01-21 18:38:12"
"164";"33";"1";"2";"0.8";"0";"2015-01-21 18:38:12"
"165";"33";"1";"1";"0.7";"0";"2015-01-21 18:38:12"
"166";"34";"1";"1";"0.3";"0";"2015-01-21 18:38:23"
"167";"34";"1";"5";"0.5";"0";"2015-01-21 18:38:23"
"168";"34";"1";"2";"0.4";"0";"2015-01-21 18:38:24"
"169";"34";"1";"3";"0.6";"0";"2015-01-21 18:38:24"
"170";"34";"1";"4";"0.5";"0";"2015-01-21 18:38:24"
"171";"35";"1";"2";"0.9";"0";"2015-01-21 18:38:24"
"172";"35";"1";"4";"0.5";"0";"2015-01-21 18:38:24"
"173";"35";"1";"1";"0.6";"0";"2015-01-21 18:38:24"
"174";"35";"1";"5";"0.5";"0";"2015-01-21 18:38:24"
"175";"35";"1";"3";"0.8";"0";"2015-01-21 18:38:24"
"176";"36";"1";"4";"0.5";"0";"2015-01-21 18:38:33"
"177";"36";"1";"2";"0.5";"0";"2015-01-21 18:38:33"
"178";"36";"1";"5";"0.5";"0";"2015-01-21 18:38:33"
"179";"36";"1";"3";"0.8";"0";"2015-01-21 18:38:33"
"180";"36";"1";"1";"0.3";"0";"2015-01-21 18:38:33"
"181";"37";"1";"3";"0.7";"0";"2015-01-21 18:38:33"
"182";"37";"1";"2";"0.6";"0";"2015-01-21 18:38:33"
"183";"37";"1";"5";"0.6";"0";"2015-01-21 18:38:33"
"184";"37";"1";"4";"0.3";"0";"2015-01-21 18:38:34"
"185";"37";"1";"1";"0.7";"0";"2015-01-21 18:38:33"
"186";"38";"1";"4";"0.5";"1";"2015-01-21 18:38:42"
"187";"38";"1";"3";"1";"1";"2015-01-21 18:38:42"
"188";"38";"1";"5";"0.5";"1";"2015-01-21 18:38:42"
"189";"38";"1";"2";"1";"1";"2015-01-21 18:38:42"
"190";"38";"1";"1";"0.3";"1";"2015-01-21 18:38:42"
"191";"39";"1";"3";"0.8";"1";"2015-01-21 18:38:42"
"192";"39";"1";"2";"0.7";"1";"2015-01-21 18:38:42"
"193";"39";"1";"4";"0.5";"1";"2015-01-21 18:38:42"
"194";"39";"1";"1";"0.5";"1";"2015-01-21 18:38:42"
"195";"39";"1";"5";"0.5";"1";"2015-01-21 18:38:42"
"196";"41";"1";"3";"0.7";"0";"2015-01-21 18:38:45"
"197";"41";"1";"1";"0";"0";"2015-01-21 18:38:45"
"198";"41";"1";"5";"0.1";"0";"2015-01-21 18:38:45"
"199";"41";"1";"4";"0.8";"0";"2015-01-21 18:38:45"
"200";"41";"1";"2";"0.2";"0";"2015-01-21 18:38:45"
"201";"42";"1";"1";"0.2";"1";"2015-01-21 18:38:53"
"202";"42";"1";"3";"0.7";"1";"2015-01-21 18:38:53"
"203";"42";"1";"5";"0.6";"1";"2015-01-21 18:38:54"
"204";"42";"1";"2";"0.7";"1";"2015-01-21 18:38:54"
"205";"42";"1";"4";"0.5";"1";"2015-01-21 18:38:54"
"206";"43";"1";"4";"0.5";"0";"2015-01-21 18:38:58"
"207";"43";"1";"2";"0.9";"0";"2015-01-21 18:38:58"
"208";"43";"1";"1";"0.2";"0";"2015-01-21 18:38:58"
"209";"43";"1";"3";"0.9";"0";"2015-01-21 18:38:58"
"210";"43";"1";"5";"0.5";"0";"2015-01-21 18:38:58"
"211";"44";"1";"1";"0.4";"0";"2015-01-21 18:39:05"
"212";"44";"1";"2";"0.6";"0";"2015-01-21 18:39:05"
"213";"44";"1";"3";"0.8";"0";"2015-01-21 18:39:05"
"214";"44";"1";"5";"0.5";"0";"2015-01-21 18:39:05"
"215";"44";"1";"4";"0.5";"0";"2015-01-21 18:39:05"
"216";"45";"1";"1";"0.1";"0";"2015-01-21 18:39:09"
"217";"45";"1";"2";"0.7";"0";"2015-01-21 18:39:09"
"218";"45";"1";"4";"0.5";"0";"2015-01-21 18:39:09"
"219";"45";"1";"3";"0.8";"0";"2015-01-21 18:39:09"
"220";"45";"1";"5";"0.2";"0";"2015-01-21 18:39:09"
"221";"46";"1";"1";"0";"0";"2015-01-21 18:39:12"
"222";"46";"1";"3";"0.9";"0";"2015-01-21 18:39:12"
"223";"46";"1";"2";"0.2";"0";"2015-01-21 18:39:12"
"224";"46";"1";"5";"0.5";"0";"2015-01-21 18:39:12"
"225";"46";"1";"4";"1";"0";"2015-01-21 18:39:12"
"226";"31";"1";"1";"0.5";"0";"2015-01-21 18:39:25"
"227";"31";"1";"3";"0.5";"0";"2015-01-21 18:39:25"
"228";"31";"1";"4";"0.5";"0";"2015-01-21 18:39:25"
"229";"31";"1";"2";"0.5";"0";"2015-01-21 18:39:25"
"230";"31";"1";"5";"0.5";"0";"2015-01-21 18:39:25"
"231";"47";"1";"5";"0.5";"0";"2015-01-21 18:39:27"
"232";"47";"1";"4";"0.5";"0";"2015-01-21 18:39:27"
"233";"47";"1";"1";"0.3";"0";"2015-01-21 18:39:27"
"234";"47";"1";"2";"0.6";"0";"2015-01-21 18:39:27"
"235";"47";"1";"3";"0.4";"0";"2015-01-21 18:39:27"
"236";"48";"1";"4";"0.5";"0";"2015-01-21 18:39:31"
"237";"48";"1";"1";"0.6";"0";"2015-01-21 18:39:31"
"238";"48";"1";"2";"0.8";"0";"2015-01-21 18:39:31"
"239";"48";"1";"5";"0.5";"0";"2015-01-21 18:39:31"
"240";"48";"1";"3";"0.7";"0";"2015-01-21 18:39:31"
"241";"49";"1";"5";"0.5";"0";"2015-01-21 18:39:31"
"242";"49";"1";"3";"0.5";"0";"2015-01-21 18:39:31"
"243";"49";"1";"1";"0.2";"0";"2015-01-21 18:39:31"
"244";"49";"1";"2";"0.6";"0";"2015-01-21 18:39:31"
"245";"49";"1";"4";"1";"0";"2015-01-21 18:39:31"
"246";"50";"1";"5";"0.5";"1";"2015-01-21 18:39:33"
"247";"50";"1";"2";"0.7";"1";"2015-01-21 18:39:33"
"248";"50";"1";"1";"0.3";"1";"2015-01-21 18:39:33"
"249";"50";"1";"3";"1";"1";"2015-01-21 18:39:33"
"250";"50";"1";"4";"0.5";"1";"2015-01-21 18:39:33"
"251";"51";"1";"3";"0.5";"0";"2015-01-21 18:39:36"
"252";"51";"1";"1";"0";"0";"2015-01-21 18:39:36"
"253";"51";"1";"5";"0.5";"0";"2015-01-21 18:39:36"
"254";"51";"1";"2";"0.8";"0";"2015-01-21 18:39:36"
"255";"51";"1";"4";"0.5";"0";"2015-01-21 18:39:36"
"256";"53";"1";"2";"0.8";"0";"2015-01-21 18:39:40"
"257";"53";"1";"1";"0.6";"0";"2015-01-21 18:39:40"
"258";"53";"1";"3";"0.7";"0";"2015-01-21 18:39:40"
"259";"53";"1";"5";"0.5";"0";"2015-01-21 18:39:40"
"260";"53";"1";"4";"0.5";"0";"2015-01-21 18:39:40"
"261";"37";"1";"1";"0.5";"0";"2015-01-21 18:39:42"
"262";"37";"1";"2";"0.5";"0";"2015-01-21 18:39:42"
"263";"37";"1";"4";"0.5";"0";"2015-01-21 18:39:42"
"264";"37";"1";"3";"0.5";"0";"2015-01-21 18:39:42"
"265";"37";"1";"5";"0.5";"0";"2015-01-21 18:39:42"
"266";"54";"1";"3";"0.3";"1";"2015-01-21 18:39:42"
"267";"54";"1";"4";"0.5";"1";"2015-01-21 18:39:42"
"268";"54";"1";"1";"0.4";"1";"2015-01-21 18:39:42"
"269";"54";"1";"5";"0.5";"1";"2015-01-21 18:39:42"
"270";"54";"1";"2";"0.3";"1";"2015-01-21 18:39:43"
"271";"55";"1";"1";"0.5";"0";"2015-01-21 18:39:47"
"272";"55";"1";"4";"0.5";"0";"2015-01-21 18:39:47"
"273";"55";"1";"2";"0.4";"0";"2015-01-21 18:39:47"
"274";"55";"1";"5";"0.5";"0";"2015-01-21 18:39:47"
"275";"55";"1";"3";"0.4";"0";"2015-01-21 18:39:47"
"276";"56";"1";"1";"0.5";"0";"2015-01-21 18:39:50"
"277";"56";"1";"3";"0.7";"0";"2015-01-21 18:39:50"
"278";"56";"1";"5";"0.5";"0";"2015-01-21 18:39:50"
"279";"56";"1";"2";"0.4";"0";"2015-01-21 18:39:50"
"280";"56";"1";"4";"0.5";"0";"2015-01-21 18:39:50"
"281";"37";"1";"2";"0.5";"0";"2015-01-21 18:39:54"
"282";"37";"1";"1";"0.5";"0";"2015-01-21 18:39:54"
"283";"37";"1";"5";"0.5";"0";"2015-01-21 18:39:54"
"284";"37";"1";"4";"0.5";"0";"2015-01-21 18:39:54"
"285";"37";"1";"3";"0.5";"0";"2015-01-21 18:39:54"
"286";"57";"1";"5";"0.5";"0";"2015-01-21 18:39:57"
"287";"57";"1";"3";"0.7";"0";"2015-01-21 18:39:57"
"288";"57";"1";"1";"0.3";"0";"2015-01-21 18:39:57"
"289";"57";"1";"2";"0.5";"0";"2015-01-21 18:39:57"
"290";"57";"1";"4";"0.5";"0";"2015-01-21 18:39:57"
"291";"58";"1";"1";"0.5";"0";"2015-01-21 18:40:05"
"292";"58";"1";"3";"0.6";"0";"2015-01-21 18:40:05"
"293";"58";"1";"5";"0.5";"0";"2015-01-21 18:40:05"
"294";"58";"1";"4";"0.5";"0";"2015-01-21 18:40:05"
"295";"58";"1";"2";"0.7";"0";"2015-01-21 18:40:05"
"296";"59";"1";"3";"1";"0";"2015-01-21 18:40:05"
"297";"59";"1";"1";"0.5";"0";"2015-01-21 18:40:05"
"298";"59";"1";"5";"0.5";"0";"2015-01-21 18:40:05"
"299";"59";"1";"2";"0.8";"0";"2015-01-21 18:40:05"
"300";"59";"1";"4";"0.5";"0";"2015-01-21 18:40:05"
"301";"60";"1";"1";"0.4";"1";"2015-01-21 18:40:12"
"302";"60";"1";"2";"0.9";"1";"2015-01-21 18:40:12"
"303";"60";"1";"3";"1";"1";"2015-01-21 18:40:12"
"304";"60";"1";"5";"0.3";"1";"2015-01-21 18:40:12"
"305";"60";"1";"4";"1";"1";"2015-01-21 18:40:12"
"306";"61";"1";"2";"0.8";"1";"2015-01-21 18:40:14"
"307";"61";"1";"4";"0.5";"1";"2015-01-21 18:40:14"
"308";"61";"1";"5";"0.5";"1";"2015-01-21 18:40:14"
"309";"61";"1";"1";"0.5";"1";"2015-01-21 18:40:14"
"310";"61";"1";"3";"0.8";"1";"2015-01-21 18:40:14"
"311";"43";"1";"1";"0.5";"1";"2015-01-21 18:40:16"
"312";"43";"1";"5";"0.5";"1";"2015-01-21 18:40:16"
"313";"43";"1";"3";"0.5";"1";"2015-01-21 18:40:16"
"314";"43";"1";"4";"0.5";"1";"2015-01-21 18:40:16"
"315";"43";"1";"2";"0.5";"1";"2015-01-21 18:40:16"
"316";"62";"1";"2";"1";"0";"2015-01-21 18:40:41"
"317";"62";"1";"4";"0.7";"0";"2015-01-21 18:40:41"
"318";"62";"1";"3";"1";"0";"2015-01-21 18:40:41"
"319";"62";"1";"5";"1";"0";"2015-01-21 18:40:41"
"320";"62";"1";"1";"0.5";"0";"2015-01-21 18:40:41"
"321";"63";"1";"1";"0.4";"1";"2015-01-21 18:40:49"
"322";"63";"1";"3";"0.9";"1";"2015-01-21 18:40:49"
"323";"63";"1";"2";"0.8";"1";"2015-01-21 18:40:49"
"324";"63";"1";"5";"0.5";"1";"2015-01-21 18:40:49"
"325";"63";"1";"4";"0.5";"1";"2015-01-21 18:40:49"
"326";"65";"1";"1";"0.8";"1";"2015-01-21 18:41:28"
"327";"65";"1";"2";"0.5";"1";"2015-01-21 18:41:28"
"328";"65";"1";"3";"0.4";"1";"2015-01-21 18:41:28"
"329";"65";"1";"5";"0.5";"1";"2015-01-21 18:41:28"
"330";"65";"1";"4";"0.5";"1";"2015-01-21 18:41:28"
"331";"66";"1";"1";"0.6";"0";"2015-01-21 18:42:17"
"332";"66";"1";"4";"0.5";"0";"2015-01-21 18:42:17"
"333";"66";"1";"2";"0.9";"0";"2015-01-21 18:42:17"
"334";"66";"1";"5";"0.5";"0";"2015-01-21 18:42:18"
"335";"66";"1";"3";"0.8";"0";"2015-01-21 18:42:18"
"336";"53";"1";"2";"0.5";"0";"2015-01-21 18:42:23"
"337";"53";"1";"5";"0.5";"0";"2015-01-21 18:42:23"
"338";"53";"1";"4";"0.5";"0";"2015-01-21 18:42:23"
"339";"53";"1";"1";"0.5";"0";"2015-01-21 18:42:23"
"340";"53";"1";"3";"0.5";"0";"2015-01-21 18:42:23"
"341";"17";"1";"1";"0.5";"0";"2015-01-21 18:42:40"
"342";"17";"1";"5";"0.5";"0";"2015-01-21 18:42:40"
"343";"17";"1";"3";"0.5";"0";"2015-01-21 18:42:40"
"344";"17";"1";"4";"0.5";"0";"2015-01-21 18:42:40"
"345";"17";"1";"2";"0.5";"0";"2015-01-21 18:42:40"
"346";"37";"1";"1";"0.5";"1";"2015-01-21 18:42:46"
"347";"37";"1";"2";"0.5";"1";"2015-01-21 18:42:46"
"348";"37";"1";"4";"0.5";"1";"2015-01-21 18:42:46"
"349";"37";"1";"3";"0.5";"1";"2015-01-21 18:42:46"
"350";"37";"1";"5";"0.5";"1";"2015-01-21 18:42:46"
"351";"67";"1";"1";"0.3";"0";"2015-01-21 18:42:54"
"352";"67";"1";"2";"0.5";"0";"2015-01-21 18:42:54"
"353";"67";"1";"3";"0.6";"0";"2015-01-21 18:42:54"
"354";"67";"1";"5";"0.5";"0";"2015-01-21 18:42:54"
"355";"67";"1";"4";"0.5";"0";"2015-01-21 18:42:54"
"356";"53";"1";"1";"0.5";"0";"2015-01-21 18:43:00"
"357";"53";"1";"2";"0.5";"0";"2015-01-21 18:43:00"
"358";"53";"1";"4";"0.5";"0";"2015-01-21 18:43:00"
"359";"53";"1";"3";"0.5";"0";"2015-01-21 18:43:00"
"360";"53";"1";"5";"0.5";"0";"2015-01-21 18:43:00"
"361";"68";"1";"2";"0.9";"1";"2015-01-21 18:43:23"
"362";"68";"1";"4";"0.5";"1";"2015-01-21 18:43:23"
"363";"68";"1";"3";"0.8";"1";"2015-01-21 18:43:23"
"364";"68";"1";"5";"0.5";"1";"2015-01-21 18:43:23"
"365";"68";"1";"1";"0.2";"1";"2015-01-21 18:43:23"
"366";"69";"1";"5";"0.5";"0";"2015-01-21 18:43:32"
"367";"69";"1";"3";"0.7";"0";"2015-01-21 18:43:32"
"368";"69";"1";"2";"0.5";"0";"2015-01-21 18:43:32"
"369";"69";"1";"4";"0.5";"0";"2015-01-21 18:43:32"
"370";"69";"1";"1";"0.7";"0";"2015-01-21 18:43:32"
"371";"25";"1";"1";"0.4";"0";"2015-01-21 18:43:54"
"372";"25";"1";"3";"0.7";"0";"2015-01-21 18:43:54"
"373";"25";"1";"5";"0.5";"0";"2015-01-21 18:43:54"
"374";"25";"1";"2";"0.6";"0";"2015-01-21 18:43:54"
"375";"25";"1";"4";"0.5";"0";"2015-01-21 18:43:54"
"376";"53";"1";"2";"0.5";"1";"2015-01-21 18:44:01"
"377";"53";"1";"4";"0.5";"1";"2015-01-21 18:44:01"
"378";"53";"1";"3";"0.5";"1";"2015-01-21 18:44:01"
"379";"53";"1";"5";"0.5";"1";"2015-01-21 18:44:01"
"380";"53";"1";"1";"0.5";"1";"2015-01-21 18:44:01"
"381";"44";"1";"1";"0.5";"1";"2015-01-21 18:46:41"
"382";"44";"1";"2";"0.5";"1";"2015-01-21 18:46:41"
"383";"44";"1";"4";"0.5";"1";"2015-01-21 18:46:41"
"384";"44";"1";"3";"0.5";"1";"2015-01-21 18:46:41"
"385";"44";"1";"5";"0.5";"1";"2015-01-21 18:46:41"
"386";"34";"1";"4";"0.4";"0";"2015-01-21 18:46:43"
"387";"34";"1";"2";"0.3";"0";"2015-01-21 18:46:43"
"388";"34";"1";"3";"0.7";"0";"2015-01-21 18:46:43"
"389";"34";"1";"1";"0.3";"0";"2015-01-21 18:46:43"
"390";"34";"1";"5";"0.5";"0";"2015-01-21 18:46:43"
"391";"7";"1";"2";"0.5";"1";"2015-01-21 18:47:11"
"392";"7";"1";"1";"0.5";"1";"2015-01-21 18:47:11"
"393";"7";"1";"3";"0.5";"1";"2015-01-21 18:47:11"
"394";"7";"1";"5";"0.5";"1";"2015-01-21 18:47:11"
"395";"7";"1";"4";"0.5";"1";"2015-01-21 18:47:11"
"396";"41";"1";"2";"0.5";"0";"2015-01-21 18:48:24"
"397";"41";"1";"1";"0.5";"0";"2015-01-21 18:48:24"
"398";"41";"1";"4";"0.5";"0";"2015-01-21 18:48:24"
